SpineBase:6.185837,-1.405172,25.49864,0,0,0|SpineMid:6.0165,1.552524,25.63705,0,0,0|Neck:5.822181,4.426625,25.65211,0,0,0|Head:5.521405,5.938458,25.38957,0,0,0|ShoulderLeft:4.303239,3.483463,26.31622,0,0,0|ElbowLeft:3.948079,1.455235,26.48213,0,0,0|WristLeft:5.294214,1.830875,24.00098,0,0,0|HandLeft:5.819364,1.843452,23.26439,0,0,0|ShoulderRight:7.413491,3.518927,25.13581,0,0,0|ElbowRight:8.291508,1.651822,24.81286,0,0,0|WristRight:6.569409,1.52369,23.56319,0,0,0|HandRight:6.050277,1.708584,23.30087,0,0,0|HipLeft:5.408711,-1.414538,25.34264,0,0,0|KneeLeft:5.738385,-5.673031,25.23087,0,0,0|AnkleLeft:5.784904,-9.216499,25.35582,0,0,0|FootLeft:5.333766,-9.554098,23.96776,0,0,0|HipRight:6.791358,-1.356614,24.94817,0,0,0|KneeRight:7.357237,-5.844595,24.81681,0,0,0|AnkleRight:7.885894,-9.231476,24.87161,0,0,0|FootRight:8.078441,-9.980305,24.07354,0,0,0|SpineShoulder:5.875425,3.719589,25.67067,0,0,0|HandTipLeft:5.98264,1.747448,23.06675,0,0,0|ThumbLeft:5.617349,1.620979,22.924,0,0,0|HandTipRight:5.629841,1.75467,23.05466,0,0,0|ThumbRight:5.861156,2.11106,23.181,0,0,0|
SpineBase:6.188932,-1.470731,23.90072,0,0,0|SpineMid:6.087965,1.655982,23.68264,0,0,0|Neck:5.952691,4.691434,23.33978,0,0,0|Head:5.86726,6.052966,23.44933,0,0,0|ShoulderLeft:4.580688,4.197422,23.2277,0,0,0|ElbowLeft:4.257912,3.195917,21.30308,0,0,0|WristLeft:6.407289,4.034221,20.69825,0,0,0|HandLeft:7.077149,4.101351,20.64836,0,0,0|ShoulderRight:7.796905,3.359182,23.39961,0,0,0|ElbowRight:9.187814,1.946117,22.80469,0,0,0|WristRight:7.545066,1.678025,21.4745,0,0,0|HandRight:6.740064,1.736497,21.10293,0,0,0|HipLeft:5.322766,-1.423936,23.60246,0,0,0|KneeLeft:5.251224,-5.543694,23.17126,0,0,0|AnkleLeft:5.470278,-9.360438,24.00391,0,0,0|FootLeft:5.476913,-9.726068,22.57288,0,0,0|HipRight:6.87241,-1.474221,23.49664,0,0,0|KneeRight:7.396755,-5.248175,21.72364,0,0,0|AnkleRight:8.107513,-8.885687,21.02748,0,0,0|FootRight:8.069101,-9.247267,19.61182,0,0,0|SpineShoulder:5.992279,3.945594,23.44724,0,0,0|HandTipLeft:7.611862,4.101648,20.62114,0,0,0|ThumbLeft:6.793633,4.088422,20.33287,0,0,0|HandTipRight:6.304478,1.618068,20.96619,0,0,0|ThumbRight:6.913488,1.501811,20.93652,0,0,0|
SpineBase:6.08012,-1.313514,24.03564,0,0,0|SpineMid:5.891349,1.885296,23.84514,0,0,0|Neck:5.661983,4.997918,23.52963,0,0,0|Head:5.774241,6.357464,23.56552,0,0,0|ShoulderLeft:4.474571,4.600188,23.54768,0,0,0|ElbowLeft:3.99837,3.549943,21.59614,0,0,0|WristLeft:6.265401,3.798148,20.36656,0,0,0|HandLeft:6.587746,3.695564,20.24337,0,0,0|ShoulderRight:7.562537,3.402186,23.49526,0,0,0|ElbowRight:9.018886,2.018755,23.05142,0,0,0|WristRight:7.030041,2.055902,21.92261,0,0,0|HandRight:6.360549,2.218663,21.75518,0,0,0|HipLeft:5.2434,-1.272642,23.7679,0,0,0|KneeLeft:5.384358,-5.59997,23.62912,0,0,0|AnkleLeft:5.474214,-9.36681,24.16128,0,0,0|FootLeft:5.408848,-9.729975,22.7257,0,0,0|HipRight:6.735861,-1.312376,23.60232,0,0,0|KneeRight:7.282548,-5.282145,21.9705,0,0,0|AnkleRight:7.978063,-8.961411,21.64874,0,0,0|FootRight:7.871676,-9.321596,20.2265,0,0,0|SpineShoulder:5.725055,4.23273,23.63062,0,0,0|HandTipLeft:7.202797,3.554803,20.16631,0,0,0|ThumbLeft:6.860408,3.438037,20.63572,0,0,0|HandTipRight:5.898745,2.155478,21.51903,0,0,0|ThumbRight:6.398349,2.171106,21.31,0,0,0|
SpineBase:6.08012,-1.313514,24.03564,0,0,0|SpineMid:5.891349,1.885296,23.84514,0,0,0|Neck:5.661983,4.997918,23.52963,0,0,0|Head:5.774241,6.357464,23.56552,0,0,0|ShoulderLeft:4.474571,4.600188,23.54768,0,0,0|ElbowLeft:3.99837,3.549943,21.59614,0,0,0|WristLeft:6.265401,3.798148,20.36656,0,0,0|HandLeft:6.587746,3.695564,20.24337,0,0,0|ShoulderRight:7.562537,3.402186,23.49526,0,0,0|ElbowRight:9.018886,2.018755,23.05142,0,0,0|WristRight:7.030041,2.055902,21.92261,0,0,0|HandRight:6.360549,2.218663,21.75518,0,0,0|HipLeft:5.2434,-1.272642,23.7679,0,0,0|KneeLeft:5.384358,-5.59997,23.62912,0,0,0|AnkleLeft:5.474214,-9.36681,24.16128,0,0,0|FootLeft:5.408848,-9.729975,22.7257,0,0,0|HipRight:6.735861,-1.312376,23.60232,0,0,0|KneeRight:7.282548,-5.282145,21.9705,0,0,0|AnkleRight:7.978063,-8.961411,21.64874,0,0,0|FootRight:7.871676,-9.321596,20.2265,0,0,0|SpineShoulder:5.725055,4.23273,23.63062,0,0,0|HandTipLeft:7.202797,3.554803,20.16631,0,0,0|ThumbLeft:6.860408,3.438037,20.63572,0,0,0|HandTipRight:5.898745,2.155478,21.51903,0,0,0|ThumbRight:6.398349,2.171106,21.31,0,0,0|
SpineBase:6.087643,-1.243767,24.09132,0,0,0|SpineMid:5.891906,1.920228,23.90691,0,0,0|Neck:5.661762,5.002172,23.6067,0,0,0|Head:5.744007,6.352675,23.62262,0,0,0|ShoulderLeft:4.452699,4.59593,23.55042,0,0,0|ElbowLeft:3.490283,3.487803,21.86947,0,0,0|WristLeft:5.869095,3.481744,20.38184,0,0,0|HandLeft:6.31815,3.373686,20.1994,0,0,0|ShoulderRight:7.413473,3.81638,23.58182,0,0,0|ElbowRight:8.582573,2.160074,23.17422,0,0,0|WristRight:6.482375,2.086175,21.92365,0,0,0|HandRight:6.063981,2.432464,22.04235,0,0,0|HipLeft:5.249652,-1.228994,23.81566,0,0,0|KneeLeft:5.42752,-5.655725,23.75777,0,0,0|AnkleLeft:5.50994,-9.305168,24.27937,0,0,0|FootLeft:5.473452,-9.666773,22.8427,0,0,0|HipRight:6.74603,-1.215703,23.66373,0,0,0|KneeRight:7.142018,-5.420595,22.18689,0,0,0|AnkleRight:7.73168,-9.045581,22.03473,0,0,0|FootRight:8.008148,-9.776581,21.29972,0,0,0|SpineShoulder:5.724684,4.244819,23.70248,0,0,0|HandTipLeft:6.796899,3.240885,20.08313,0,0,0|ThumbLeft:6.660586,3.013474,20.46,0,0,0|HandTipRight:5.705123,2.463002,21.74312,0,0,0|ThumbRight:6.014529,1.911169,22.55394,0,0,0|
SpineBase:6.087643,-1.243767,24.09132,0,0,0|SpineMid:5.891906,1.920228,23.90691,0,0,0|Neck:5.661762,5.002172,23.6067,0,0,0|Head:5.744007,6.352675,23.62262,0,0,0|ShoulderLeft:4.452699,4.59593,23.55042,0,0,0|ElbowLeft:3.490283,3.487803,21.86947,0,0,0|WristLeft:5.869095,3.481744,20.38184,0,0,0|HandLeft:6.31815,3.373686,20.1994,0,0,0|ShoulderRight:7.413473,3.81638,23.58182,0,0,0|ElbowRight:8.582573,2.160074,23.17422,0,0,0|WristRight:6.482375,2.086175,21.92365,0,0,0|HandRight:6.063981,2.432464,22.04235,0,0,0|HipLeft:5.249652,-1.228994,23.81566,0,0,0|KneeLeft:5.42752,-5.655725,23.75777,0,0,0|AnkleLeft:5.50994,-9.305168,24.27937,0,0,0|FootLeft:5.473452,-9.666773,22.8427,0,0,0|HipRight:6.74603,-1.215703,23.66373,0,0,0|KneeRight:7.142018,-5.420595,22.18689,0,0,0|AnkleRight:7.73168,-9.045581,22.03473,0,0,0|FootRight:8.008148,-9.776581,21.29972,0,0,0|SpineShoulder:5.724684,4.244819,23.70248,0,0,0|HandTipLeft:6.796899,3.240885,20.08313,0,0,0|ThumbLeft:6.660586,3.013474,20.46,0,0,0|HandTipRight:5.705123,2.463002,21.74312,0,0,0|ThumbRight:6.014529,1.911169,22.55394,0,0,0|
SpineBase:6.078193,-1.219287,24.14342,0,0,0|SpineMid:5.882947,1.924399,23.97934,0,0,0|Neck:5.656919,4.974612,23.70447,0,0,0|Head:5.743446,6.310215,23.68802,0,0,0|ShoulderLeft:4.433785,4.544173,23.57422,0,0,0|ElbowLeft:3.23683,3.376319,22.08108,0,0,0|WristLeft:4.897489,3.187034,20.81741,0,0,0|HandLeft:5.894606,3.046609,20.2958,0,0,0|ShoulderRight:7.610146,4.195756,23.79424,0,0,0|ElbowRight:8.429598,2.109003,23.23813,0,0,0|WristRight:6.221735,2.829631,21.61078,0,0,0|HandRight:5.511551,3.005516,21.42275,0,0,0|HipLeft:5.213279,-1.201825,23.93229,0,0,0|KneeLeft:5.470023,-5.695641,23.92916,0,0,0|AnkleLeft:5.5898,-9.24448,24.39163,0,0,0|FootLeft:5.614181,-9.601659,22.95595,0,0,0|HipRight:6.750422,-1.198238,23.679,0,0,0|KneeRight:7.060692,-5.494532,22.33442,0,0,0|AnkleRight:7.56278,-9.096296,22.49816,0,0,0|FootRight:7.555947,-9.449457,21.07285,0,0,0|SpineShoulder:5.718427,4.226152,23.79385,0,0,0|HandTipLeft:6.453886,2.851005,20.11788,0,0,0|ThumbLeft:5.988374,2.798864,20.4,0,0,0|HandTipRight:4.910436,3.262361,20.60847,0,0,0|ThumbRight:4.825546,3.269732,20.645,0,0,0|
SpineBase:6.078193,-1.219287,24.14342,0,0,0|SpineMid:5.882947,1.924399,23.97934,0,0,0|Neck:5.656919,4.974612,23.70447,0,0,0|Head:5.743446,6.310215,23.68802,0,0,0|ShoulderLeft:4.433785,4.544173,23.57422,0,0,0|ElbowLeft:3.23683,3.376319,22.08108,0,0,0|WristLeft:4.897489,3.187034,20.81741,0,0,0|HandLeft:5.894606,3.046609,20.2958,0,0,0|ShoulderRight:7.610146,4.195756,23.79424,0,0,0|ElbowRight:8.429598,2.109003,23.23813,0,0,0|WristRight:6.221735,2.829631,21.61078,0,0,0|HandRight:5.511551,3.005516,21.42275,0,0,0|HipLeft:5.213279,-1.201825,23.93229,0,0,0|KneeLeft:5.470023,-5.695641,23.92916,0,0,0|AnkleLeft:5.5898,-9.24448,24.39163,0,0,0|FootLeft:5.614181,-9.601659,22.95595,0,0,0|HipRight:6.750422,-1.198238,23.679,0,0,0|KneeRight:7.060692,-5.494532,22.33442,0,0,0|AnkleRight:7.56278,-9.096296,22.49816,0,0,0|FootRight:7.555947,-9.449457,21.07285,0,0,0|SpineShoulder:5.718427,4.226152,23.79385,0,0,0|HandTipLeft:6.453886,2.851005,20.11788,0,0,0|ThumbLeft:5.988374,2.798864,20.4,0,0,0|HandTipRight:4.910436,3.262361,20.60847,0,0,0|ThumbRight:4.825546,3.269732,20.645,0,0,0|
SpineBase:6.077652,-1.15977,24.17899,0,0,0|SpineMid:5.887179,1.930033,24.00242,0,0,0|Neck:5.670335,4.941638,23.73489,0,0,0|Head:5.733864,6.276869,23.72194,0,0,0|ShoulderLeft:4.390287,4.478898,23.56931,0,0,0|ElbowLeft:3.080414,3.170001,22.27217,0,0,0|WristLeft:4.959527,2.811365,20.83354,0,0,0|HandLeft:5.59535,2.66934,20.4361,0,0,0|ShoulderRight:7.486994,3.972292,23.69222,0,0,0|ElbowRight:8.342134,2.063807,23.27624,0,0,0|WristRight:6.494028,2.427266,21.13887,0,0,0|HandRight:5.771654,2.59207,20.38175,0,0,0|HipLeft:5.219814,-1.166257,23.94244,0,0,0|KneeLeft:5.481288,-5.719946,23.98133,0,0,0|AnkleLeft:5.613212,-9.221342,24.4352,0,0,0|FootLeft:5.606741,-9.580119,22.99758,0,0,0|HipRight:6.745316,-1.1163,23.73499,0,0,0|KneeRight:6.976054,-5.690269,22.58688,0,0,0|AnkleRight:7.463603,-9.157287,22.95893,0,0,0|FootRight:7.504769,-9.849626,22.0304,0,0,0|SpineShoulder:5.728411,4.206015,23.82096,0,0,0|HandTipLeft:6.161738,2.452671,20.25579,0,0,0|ThumbLeft:5.511255,2.910871,20.496,0,0,0|HandTipRight:5.267559,2.697756,20.33639,0,0,0|ThumbRight:5.346102,2.844899,20.498,0,0,0|
SpineBase:6.077652,-1.15977,24.17899,0,0,0|SpineMid:5.887179,1.930033,24.00242,0,0,0|Neck:5.670335,4.941638,23.73489,0,0,0|Head:5.733864,6.276869,23.72194,0,0,0|ShoulderLeft:4.390287,4.478898,23.56931,0,0,0|ElbowLeft:3.080414,3.170001,22.27217,0,0,0|WristLeft:4.959527,2.811365,20.83354,0,0,0|HandLeft:5.59535,2.66934,20.4361,0,0,0|ShoulderRight:7.486994,3.972292,23.69222,0,0,0|ElbowRight:8.342134,2.063807,23.27624,0,0,0|WristRight:6.494028,2.427266,21.13887,0,0,0|HandRight:5.771654,2.59207,20.38175,0,0,0|HipLeft:5.219814,-1.166257,23.94244,0,0,0|KneeLeft:5.481288,-5.719946,23.98133,0,0,0|AnkleLeft:5.613212,-9.221342,24.4352,0,0,0|FootLeft:5.606741,-9.580119,22.99758,0,0,0|HipRight:6.745316,-1.1163,23.73499,0,0,0|KneeRight:6.976054,-5.690269,22.58688,0,0,0|AnkleRight:7.463603,-9.157287,22.95893,0,0,0|FootRight:7.504769,-9.849626,22.0304,0,0,0|SpineShoulder:5.728411,4.206015,23.82096,0,0,0|HandTipLeft:6.161738,2.452671,20.25579,0,0,0|ThumbLeft:5.511255,2.910871,20.496,0,0,0|HandTipRight:5.267559,2.697756,20.33639,0,0,0|ThumbRight:5.346102,2.844899,20.498,0,0,0|
SpineBase:6.05949,-1.192897,24.23791,0,0,0|SpineMid:5.89671,1.850797,24.04566,0,0,0|Neck:5.721191,4.782827,23.74723,0,0,0|Head:5.747278,6.151152,23.73392,0,0,0|ShoulderLeft:4.179995,3.813154,23.87713,0,0,0|ElbowLeft:2.799474,2.455792,22.94284,0,0,0|WristLeft:4.392302,2.03144,21.61605,0,0,0|HandLeft:5.220613,1.833765,20.98293,0,0,0|ShoulderRight:7.347716,3.578741,23.51405,0,0,0|ElbowRight:8.112293,1.674861,23.24857,0,0,0|WristRight:6.091801,3.252832,22.06539,0,0,0|HandRight:5.788453,3.521134,21.98816,0,0,0|HipLeft:5.214138,-1.197139,24.0104,0,0,0|KneeLeft:5.468853,-5.646804,24.00032,0,0,0|AnkleLeft:5.61088,-9.210382,24.45397,0,0,0|FootLeft:5.431588,-9.578278,23.02302,0,0,0|HipRight:6.723612,-1.151051,23.77106,0,0,0|KneeRight:6.9168,-5.842842,22.817,0,0,0|AnkleRight:7.384207,-9.186581,23.36411,0,0,0|FootRight:7.501488,-10.02703,22.75161,0,0,0|SpineShoulder:5.768213,4.065861,23.84707,0,0,0|HandTipLeft:5.720482,1.650924,20.84235,0,0,0|ThumbLeft:5.367915,2.003492,20.765,0,0,0|HandTipRight:5.47996,3.606387,21.90076,0,0,0|ThumbRight:5.894149,3.705208,21.90818,0,0,0|
SpineBase:6.05949,-1.192897,24.23791,0,0,0|SpineMid:5.89671,1.850797,24.04566,0,0,0|Neck:5.721191,4.782827,23.74723,0,0,0|Head:5.747278,6.151152,23.73392,0,0,0|ShoulderLeft:4.179995,3.813154,23.87713,0,0,0|ElbowLeft:2.799474,2.455792,22.94284,0,0,0|WristLeft:4.392302,2.03144,21.61605,0,0,0|HandLeft:5.220613,1.833765,20.98293,0,0,0|ShoulderRight:7.347716,3.578741,23.51405,0,0,0|ElbowRight:8.112293,1.674861,23.24857,0,0,0|WristRight:6.091801,3.252832,22.06539,0,0,0|HandRight:5.788453,3.521134,21.98816,0,0,0|HipLeft:5.214138,-1.197139,24.0104,0,0,0|KneeLeft:5.468853,-5.646804,24.00032,0,0,0|AnkleLeft:5.61088,-9.210382,24.45397,0,0,0|FootLeft:5.431588,-9.578278,23.02302,0,0,0|HipRight:6.723612,-1.151051,23.77106,0,0,0|KneeRight:6.9168,-5.842842,22.817,0,0,0|AnkleRight:7.384207,-9.186581,23.36411,0,0,0|FootRight:7.501488,-10.02703,22.75161,0,0,0|SpineShoulder:5.768213,4.065861,23.84707,0,0,0|HandTipLeft:5.720482,1.650924,20.84235,0,0,0|ThumbLeft:5.367915,2.003492,20.765,0,0,0|HandTipRight:5.47996,3.606387,21.90076,0,0,0|ThumbRight:5.894149,3.705208,21.90818,0,0,0|
SpineBase:6.051558,-1.245955,24.27135,0,0,0|SpineMid:5.899818,1.828826,24.04213,0,0,0|Neck:5.732468,4.770822,23.70106,0,0,0|Head:5.77456,6.07778,23.63816,0,0,0|ShoulderLeft:4.194587,3.736564,23.94879,0,0,0|ElbowLeft:2.872822,2.130619,23.5255,0,0,0|WristLeft:4.287138,1.703148,22.0193,0,0,0|HandLeft:5.144945,1.589841,21.35241,0,0,0|ShoulderRight:7.356601,3.579397,23.5122,0,0,0|ElbowRight:8.041908,1.643073,23.14672,0,0,0|WristRight:6.057017,3.236793,21.92509,0,0,0|HandRight:5.831418,3.495767,21.79221,0,0,0|HipLeft:5.211637,-1.254494,24.06448,0,0,0|KneeLeft:5.459338,-5.840493,23.95281,0,0,0|AnkleLeft:5.608137,-9.25398,24.44552,0,0,0|FootLeft:5.402612,-9.628814,23.02093,0,0,0|HipRight:6.713056,-1.201316,23.78483,0,0,0|KneeRight:6.902805,-5.906591,22.92882,0,0,0|AnkleRight:7.355643,-9.186575,23.40833,0,0,0|FootRight:7.53281,-10.00963,22.78857,0,0,0|SpineShoulder:5.777092,4.050123,23.81519,0,0,0|HandTipLeft:5.626599,1.424553,21.20247,0,0,0|ThumbLeft:5.385607,1.798258,21.17867,0,0,0|HandTipRight:5.508908,3.706979,21.67019,0,0,0|ThumbRight:5.958381,3.617438,21.60938,0,0,0|
SpineBase:6.051558,-1.245955,24.27135,0,0,0|SpineMid:5.899818,1.828826,24.04213,0,0,0|Neck:5.732468,4.770822,23.70106,0,0,0|Head:5.77456,6.07778,23.63816,0,0,0|ShoulderLeft:4.194587,3.736564,23.94879,0,0,0|ElbowLeft:2.872822,2.130619,23.5255,0,0,0|WristLeft:4.287138,1.703148,22.0193,0,0,0|HandLeft:5.144945,1.589841,21.35241,0,0,0|ShoulderRight:7.356601,3.579397,23.5122,0,0,0|ElbowRight:8.041908,1.643073,23.14672,0,0,0|WristRight:6.057017,3.236793,21.92509,0,0,0|HandRight:5.831418,3.495767,21.79221,0,0,0|HipLeft:5.211637,-1.254494,24.06448,0,0,0|KneeLeft:5.459338,-5.840493,23.95281,0,0,0|AnkleLeft:5.608137,-9.25398,24.44552,0,0,0|FootLeft:5.402612,-9.628814,23.02093,0,0,0|HipRight:6.713056,-1.201316,23.78483,0,0,0|KneeRight:6.902805,-5.906591,22.92882,0,0,0|AnkleRight:7.355643,-9.186575,23.40833,0,0,0|FootRight:7.53281,-10.00963,22.78857,0,0,0|SpineShoulder:5.777092,4.050123,23.81519,0,0,0|HandTipLeft:5.626599,1.424553,21.20247,0,0,0|ThumbLeft:5.385607,1.798258,21.17867,0,0,0|HandTipRight:5.508908,3.706979,21.67019,0,0,0|ThumbRight:5.958381,3.617438,21.60938,0,0,0|
SpineBase:6.051558,-1.245955,24.27135,0,0,0|SpineMid:5.899818,1.828826,24.04213,0,0,0|Neck:5.732468,4.770822,23.70106,0,0,0|Head:5.77456,6.07778,23.63816,0,0,0|ShoulderLeft:4.194587,3.736564,23.94879,0,0,0|ElbowLeft:2.872822,2.130619,23.5255,0,0,0|WristLeft:4.287138,1.703148,22.0193,0,0,0|HandLeft:5.144945,1.589841,21.35241,0,0,0|ShoulderRight:7.356601,3.579397,23.5122,0,0,0|ElbowRight:8.041908,1.643073,23.14672,0,0,0|WristRight:6.057017,3.236793,21.92509,0,0,0|HandRight:5.831418,3.495767,21.79221,0,0,0|HipLeft:5.211637,-1.254494,24.06448,0,0,0|KneeLeft:5.459338,-5.840493,23.95281,0,0,0|AnkleLeft:5.608137,-9.25398,24.44552,0,0,0|FootLeft:5.402612,-9.628814,23.02093,0,0,0|HipRight:6.713056,-1.201316,23.78483,0,0,0|KneeRight:6.902805,-5.906591,22.92882,0,0,0|AnkleRight:7.355643,-9.186575,23.40833,0,0,0|FootRight:7.53281,-10.00963,22.78857,0,0,0|SpineShoulder:5.777092,4.050123,23.81519,0,0,0|HandTipLeft:5.626599,1.424553,21.20247,0,0,0|ThumbLeft:5.385607,1.798258,21.17867,0,0,0|HandTipRight:5.508908,3.706979,21.67019,0,0,0|ThumbRight:5.958381,3.617438,21.60938,0,0,0|
SpineBase:6.054561,-1.317425,24.28439,0,0,0|SpineMid:5.954933,1.647942,24.04649,0,0,0|Neck:5.856223,4.490483,23.67592,0,0,0|Head:5.812355,5.937688,23.5644,0,0,0|ShoulderLeft:4.26072,3.592711,24.09325,0,0,0|ElbowLeft:3.039742,1.900917,24.09206,0,0,0|WristLeft:4.423385,1.609744,22.32747,0,0,0|HandLeft:5.155077,1.564998,21.7807,0,0,0|ShoulderRight:7.389575,3.544654,23.49113,0,0,0|ElbowRight:7.938998,1.568101,22.81954,0,0,0|WristRight:6.406888,2.659259,21.86693,0,0,0|HandRight:5.783499,3.300581,21.5473,0,0,0|HipLeft:5.220471,-1.32123,24.10151,0,0,0|KneeLeft:5.432005,-5.950553,23.85141,0,0,0|AnkleLeft:5.621171,-9.286832,24.41576,0,0,0|FootLeft:5.357971,-9.664401,23.00127,0,0,0|HipRight:6.711423,-1.28448,23.76967,0,0,0|KneeRight:6.887684,-5.952305,22.96646,0,0,0|AnkleRight:7.350831,-9.236582,23.49226,0,0,0|FootRight:7.530021,-10.00857,22.74574,0,0,0|SpineShoulder:5.884173,3.793083,23.79367,0,0,0|HandTipLeft:5.649992,1.4283,21.58301,0,0,0|ThumbLeft:5.267221,1.861175,21.73765,0,0,0|HandTipRight:5.398263,3.696181,21.41,0,0,0|ThumbRight:5.815997,3.666036,21.37444,0,0,0|
SpineBase:6.054561,-1.317425,24.28439,0,0,0|SpineMid:5.954933,1.647942,24.04649,0,0,0|Neck:5.856223,4.490483,23.67592,0,0,0|Head:5.812355,5.937688,23.5644,0,0,0|ShoulderLeft:4.26072,3.592711,24.09325,0,0,0|ElbowLeft:3.039742,1.900917,24.09206,0,0,0|WristLeft:4.423385,1.609744,22.32747,0,0,0|HandLeft:5.155077,1.564998,21.7807,0,0,0|ShoulderRight:7.389575,3.544654,23.49113,0,0,0|ElbowRight:7.938998,1.568101,22.81954,0,0,0|WristRight:6.406888,2.659259,21.86693,0,0,0|HandRight:5.783499,3.300581,21.5473,0,0,0|HipLeft:5.220471,-1.32123,24.10151,0,0,0|KneeLeft:5.432005,-5.950553,23.85141,0,0,0|AnkleLeft:5.621171,-9.286832,24.41576,0,0,0|FootLeft:5.357971,-9.664401,23.00127,0,0,0|HipRight:6.711423,-1.28448,23.76967,0,0,0|KneeRight:6.887684,-5.952305,22.96646,0,0,0|AnkleRight:7.350831,-9.236582,23.49226,0,0,0|FootRight:7.530021,-10.00857,22.74574,0,0,0|SpineShoulder:5.884173,3.793083,23.79367,0,0,0|HandTipLeft:5.649992,1.4283,21.58301,0,0,0|ThumbLeft:5.267221,1.861175,21.73765,0,0,0|HandTipRight:5.398263,3.696181,21.41,0,0,0|ThumbRight:5.815997,3.666036,21.37444,0,0,0|
SpineBase:6.084684,-1.491472,24.29909,0,0,0|SpineMid:6.058608,1.507592,24.03438,0,0,0|Neck:6.033001,4.404596,23.64162,0,0,0|Head:5.884753,5.765978,23.40514,0,0,0|ShoulderLeft:4.436509,3.443999,24.34314,0,0,0|ElbowLeft:3.720052,1.534962,24.59838,0,0,0|WristLeft:4.760135,1.365854,22.75531,0,0,0|HandLeft:5.579257,1.412536,22.8944,0,0,0|ShoulderRight:7.445962,3.542601,23.44202,0,0,0|ElbowRight:7.744399,1.704925,22.18446,0,0,0|WristRight:5.883589,2.489655,21.32231,0,0,0|HandRight:5.201206,2.876076,21.02058,0,0,0|HipLeft:5.253618,-1.485812,24.166,0,0,0|KneeLeft:5.19099,-5.943908,23.47209,0,0,0|AnkleLeft:5.520513,-9.344314,24.18531,0,0,0|FootLeft:5.081577,-10.18264,23.79408,0,0,0|HipRight:6.738608,-1.459496,23.73009,0,0,0|KneeRight:6.87264,-5.978405,22.97207,0,0,0|AnkleRight:7.274298,-9.268847,23.47403,0,0,0|FootRight:6.880098,-9.647924,22.09236,0,0,0|SpineShoulder:6.041601,3.692672,23.76324,0,0,0|HandTipLeft:5.790675,1.988454,22.25683,0,0,0|ThumbLeft:4.917343,1.988106,22.31,0,0,0|HandTipRight:4.654158,3.165145,20.89452,0,0,0|ThumbRight:4.998535,3.304414,20.90333,0,0,0|
SpineBase:6.084684,-1.491472,24.29909,0,0,0|SpineMid:6.058608,1.507592,24.03438,0,0,0|Neck:6.033001,4.404596,23.64162,0,0,0|Head:5.884753,5.765978,23.40514,0,0,0|ShoulderLeft:4.436509,3.443999,24.34314,0,0,0|ElbowLeft:3.720052,1.534962,24.59838,0,0,0|WristLeft:4.760135,1.365854,22.75531,0,0,0|HandLeft:5.579257,1.412536,22.8944,0,0,0|ShoulderRight:7.445962,3.542601,23.44202,0,0,0|ElbowRight:7.744399,1.704925,22.18446,0,0,0|WristRight:5.883589,2.489655,21.32231,0,0,0|HandRight:5.201206,2.876076,21.02058,0,0,0|HipLeft:5.253618,-1.485812,24.166,0,0,0|KneeLeft:5.19099,-5.943908,23.47209,0,0,0|AnkleLeft:5.520513,-9.344314,24.18531,0,0,0|FootLeft:5.081577,-10.18264,23.79408,0,0,0|HipRight:6.738608,-1.459496,23.73009,0,0,0|KneeRight:6.87264,-5.978405,22.97207,0,0,0|AnkleRight:7.274298,-9.268847,23.47403,0,0,0|FootRight:6.880098,-9.647924,22.09236,0,0,0|SpineShoulder:6.041601,3.692672,23.76324,0,0,0|HandTipLeft:5.790675,1.988454,22.25683,0,0,0|ThumbLeft:4.917343,1.988106,22.31,0,0,0|HandTipRight:4.654158,3.165145,20.89452,0,0,0|ThumbRight:4.998535,3.304414,20.90333,0,0,0|
SpineBase:6.084684,-1.491472,24.29909,0,0,0|SpineMid:6.058608,1.507592,24.03438,0,0,0|Neck:6.033001,4.404596,23.64162,0,0,0|Head:5.884753,5.765978,23.40514,0,0,0|ShoulderLeft:4.436509,3.443999,24.34314,0,0,0|ElbowLeft:3.720052,1.534962,24.59838,0,0,0|WristLeft:4.760135,1.365854,22.75531,0,0,0|HandLeft:5.579257,1.412536,22.8944,0,0,0|ShoulderRight:7.445962,3.542601,23.44202,0,0,0|ElbowRight:7.744399,1.704925,22.18446,0,0,0|WristRight:5.883589,2.489655,21.32231,0,0,0|HandRight:5.201206,2.876076,21.02058,0,0,0|HipLeft:5.253618,-1.485812,24.166,0,0,0|KneeLeft:5.19099,-5.943908,23.47209,0,0,0|AnkleLeft:5.520513,-9.344314,24.18531,0,0,0|FootLeft:5.081577,-10.18264,23.79408,0,0,0|HipRight:6.738608,-1.459496,23.73009,0,0,0|KneeRight:6.87264,-5.978405,22.97207,0,0,0|AnkleRight:7.274298,-9.268847,23.47403,0,0,0|FootRight:6.880098,-9.647924,22.09236,0,0,0|SpineShoulder:6.041601,3.692672,23.76324,0,0,0|HandTipLeft:5.790675,1.988454,22.25683,0,0,0|ThumbLeft:4.917343,1.988106,22.31,0,0,0|HandTipRight:4.654158,3.165145,20.89452,0,0,0|ThumbRight:4.998535,3.304414,20.90333,0,0,0|
