SpineBase:-5.191155,-3.497181,24.86474,0,0,0|SpineMid:-5.6145,-0.5700053,25.47195,0,0,0|Neck:-6.000458,2.225456,25.90307,0,0,0|Head:-5.465246,3.538002,25.69328,0,0,0|ShoulderLeft:-6.427669,1.426952,24.56529,0,0,0|ElbowLeft:-6.354913,0.3617737,22.38191,0,0,0|WristLeft:-4.487772,-0.6452508,22.32536,0,0,0|HandLeft:-4.086548,-0.9725144,22.66088,0,0,0|ShoulderRight:-4.339924,0.1388128,25.95489,0,0,0|ElbowRight:-2.331783,-0.1751022,25.17159,0,0,0|WristRight:-4.07404,0.6781129,24.29856,0,0,0|HandRight:-4.555398,1.107025,23.75609,0,0,0|HipLeft:-5.665262,-3.278661,24.14951,0,0,0|KneeLeft:-5.401865,-6.503532,23.58187,0,0,0|AnkleLeft:-5.613442,-9.566725,24.51086,0,0,0|FootLeft:-4.821006,-9.818328,23.41713,0,0,0|HipRight:-4.555214,-3.631285,24.8924,0,0,0|KneeRight:-3.411785,-6.255577,24.14696,0,0,0|AnkleRight:-3.312403,-9.323682,24.44201,0,0,0|FootRight:-2.548346,-9.57597,23.34286,0,0,0|SpineShoulder:-5.91058,1.543601,25.82354,0,0,0|HandTipLeft:-3.681005,-1.314222,22.70409,0,0,0|ThumbLeft:-4.028966,-1.29926,22.82572,0,0,0|HandTipRight:-5.094128,1.334963,23.4495,0,0,0|ThumbRight:-4.669063,1.190885,23.222,0,0,0|
SpineBase:-3.507203,-3.298215,25.55917,0,0,0|SpineMid:-3.751637,-0.3976581,25.48095,0,0,0|Neck:-4.017027,2.459058,25.2272,0,0,0|Head:-4.399344,3.798706,25.26476,0,0,0|ShoulderLeft:-5.430267,1.108123,25.92134,0,0,0|ElbowLeft:-6.601967,-0.7862391,24.92975,0,0,0|WristLeft:-5.238116,-1.484221,23.38483,0,0,0|HandLeft:-5.017287,-1.559587,23.42132,0,0,0|ShoulderRight:-2.721304,1.437259,24.33386,0,0,0|ElbowRight:-3.305882,-0.09591486,22.86214,0,0,0|WristRight:-5.348679,-0.02027714,23.10499,0,0,0|HandRight:-5.822184,0.2123508,23.36537,0,0,0|HipLeft:-4.138514,-3.331691,25.49664,0,0,0|KneeLeft:-5.465171,-5.780998,24.38069,0,0,0|AnkleLeft:-6.090736,-9.246548,25.00234,0,0,0|FootLeft:-6.511841,-9.609266,23.80483,0,0,0|HipRight:-2.804198,-3.146071,24.93847,0,0,0|KneeRight:-2.334491,-5.969679,24.05722,0,0,0|AnkleRight:-2.423124,-9.560345,24.8721,0,0,0|FootRight:-2.889412,-9.916513,23.66938,0,0,0|SpineShoulder:-3.953463,1.753814,25.31688,0,0,0|HandTipLeft:-4.73278,-1.874547,23.20521,0,0,0|ThumbLeft:-4.608394,-1.855333,23.598,0,0,0|HandTipRight:-6.3683,0.3418929,23.68377,0,0,0|ThumbRight:-5.787753,0.5387597,23.44143,0,0,0|
SpineBase:-3.507203,-3.298215,25.55917,0,0,0|SpineMid:-3.751637,-0.3976581,25.48095,0,0,0|Neck:-4.017027,2.459058,25.2272,0,0,0|Head:-4.399344,3.798706,25.26476,0,0,0|ShoulderLeft:-5.430267,1.108123,25.92134,0,0,0|ElbowLeft:-6.601967,-0.7862391,24.92975,0,0,0|WristLeft:-5.238116,-1.484221,23.38483,0,0,0|HandLeft:-5.017287,-1.559587,23.42132,0,0,0|ShoulderRight:-2.721304,1.437259,24.33386,0,0,0|ElbowRight:-3.305882,-0.09591486,22.86214,0,0,0|WristRight:-5.348679,-0.02027714,23.10499,0,0,0|HandRight:-5.822184,0.2123508,23.36537,0,0,0|HipLeft:-4.138514,-3.331691,25.49664,0,0,0|KneeLeft:-5.465171,-5.780998,24.38069,0,0,0|AnkleLeft:-6.090736,-9.246548,25.00234,0,0,0|FootLeft:-6.511841,-9.609266,23.80483,0,0,0|HipRight:-2.804198,-3.146071,24.93847,0,0,0|KneeRight:-2.334491,-5.969679,24.05722,0,0,0|AnkleRight:-2.423124,-9.560345,24.8721,0,0,0|FootRight:-2.889412,-9.916513,23.66938,0,0,0|SpineShoulder:-3.953463,1.753814,25.31688,0,0,0|HandTipLeft:-4.73278,-1.874547,23.20521,0,0,0|ThumbLeft:-4.608394,-1.855333,23.598,0,0,0|HandTipRight:-6.3683,0.3418929,23.68377,0,0,0|ThumbRight:-5.787753,0.5387597,23.44143,0,0,0|
SpineBase:-3.814499,-3.055615,25.76128,0,0,0|SpineMid:-4.108396,-0.1520612,25.50704,0,0,0|Neck:-4.39198,2.696192,25.13176,0,0,0|Head:-4.969438,4.018823,25.27034,0,0,0|ShoulderLeft:-5.850958,1.118862,26.17719,0,0,0|ElbowLeft:-6.502104,-0.9445188,25.2868,0,0,0|WristLeft:-4.890182,-1.546119,23.06844,0,0,0|HandLeft:-4.376609,-1.952405,22.81034,0,0,0|ShoulderRight:-3.435787,1.663479,24.06903,0,0,0|ElbowRight:-4.210729,0.1116943,22.72487,0,0,0|WristRight:-6.20975,-0.419462,22.73769,0,0,0|HandRight:-6.685615,-0.3489611,22.81746,0,0,0|HipLeft:-4.338391,-3.105948,25.91189,0,0,0|KneeLeft:-5.403871,-5.806801,24.77771,0,0,0|AnkleLeft:-6.117482,-9.244452,25.0956,0,0,0|FootLeft:-6.671431,-9.646234,24.01178,0,0,0|HipRight:-3.207141,-2.90596,24.94044,0,0,0|KneeRight:-2.434752,-5.83998,24.41131,0,0,0|AnkleRight:-2.287201,-9.377007,25.11792,0,0,0|FootRight:-2.888316,-9.774852,24.0277,0,0,0|SpineShoulder:-4.324487,1.992875,25.24804,0,0,0|HandTipLeft:-4.094123,-2.265581,22.59389,0,0,0|ThumbLeft:-3.972528,-2.243895,22.98637,0,0,0|HandTipRight:-7.336276,-0.3927542,22.94823,0,0,0|ThumbRight:-6.923386,-0.1341357,22.596,0,0,0|
SpineBase:-3.814499,-3.055615,25.76128,0,0,0|SpineMid:-4.108396,-0.1520612,25.50704,0,0,0|Neck:-4.39198,2.696192,25.13176,0,0,0|Head:-4.969438,4.018823,25.27034,0,0,0|ShoulderLeft:-5.850958,1.118862,26.17719,0,0,0|ElbowLeft:-6.502104,-0.9445188,25.2868,0,0,0|WristLeft:-4.890182,-1.546119,23.06844,0,0,0|HandLeft:-4.376609,-1.952405,22.81034,0,0,0|ShoulderRight:-3.435787,1.663479,24.06903,0,0,0|ElbowRight:-4.210729,0.1116943,22.72487,0,0,0|WristRight:-6.20975,-0.419462,22.73769,0,0,0|HandRight:-6.685615,-0.3489611,22.81746,0,0,0|HipLeft:-4.338391,-3.105948,25.91189,0,0,0|KneeLeft:-5.403871,-5.806801,24.77771,0,0,0|AnkleLeft:-6.117482,-9.244452,25.0956,0,0,0|FootLeft:-6.671431,-9.646234,24.01178,0,0,0|HipRight:-3.207141,-2.90596,24.94044,0,0,0|KneeRight:-2.434752,-5.83998,24.41131,0,0,0|AnkleRight:-2.287201,-9.377007,25.11792,0,0,0|FootRight:-2.888316,-9.774852,24.0277,0,0,0|SpineShoulder:-4.324487,1.992875,25.24804,0,0,0|HandTipLeft:-4.094123,-2.265581,22.59389,0,0,0|ThumbLeft:-3.972528,-2.243895,22.98637,0,0,0|HandTipRight:-7.336276,-0.3927542,22.94823,0,0,0|ThumbRight:-6.923386,-0.1341357,22.596,0,0,0|
SpineBase:-3.814499,-3.055615,25.76128,0,0,0|SpineMid:-4.108396,-0.1520612,25.50704,0,0,0|Neck:-4.39198,2.696192,25.13176,0,0,0|Head:-4.969438,4.018823,25.27034,0,0,0|ShoulderLeft:-5.850958,1.118862,26.17719,0,0,0|ElbowLeft:-6.502104,-0.9445188,25.2868,0,0,0|WristLeft:-4.890182,-1.546119,23.06844,0,0,0|HandLeft:-4.376609,-1.952405,22.81034,0,0,0|ShoulderRight:-3.435787,1.663479,24.06903,0,0,0|ElbowRight:-4.210729,0.1116943,22.72487,0,0,0|WristRight:-6.20975,-0.419462,22.73769,0,0,0|HandRight:-6.685615,-0.3489611,22.81746,0,0,0|HipLeft:-4.338391,-3.105948,25.91189,0,0,0|KneeLeft:-5.403871,-5.806801,24.77771,0,0,0|AnkleLeft:-6.117482,-9.244452,25.0956,0,0,0|FootLeft:-6.671431,-9.646234,24.01178,0,0,0|HipRight:-3.207141,-2.90596,24.94044,0,0,0|KneeRight:-2.434752,-5.83998,24.41131,0,0,0|AnkleRight:-2.287201,-9.377007,25.11792,0,0,0|FootRight:-2.888316,-9.774852,24.0277,0,0,0|SpineShoulder:-4.324487,1.992875,25.24804,0,0,0|HandTipLeft:-4.094123,-2.265581,22.59389,0,0,0|ThumbLeft:-3.972528,-2.243895,22.98637,0,0,0|HandTipRight:-7.336276,-0.3927542,22.94823,0,0,0|ThumbRight:-6.923386,-0.1341357,22.596,0,0,0|
SpineBase:-4.011919,-2.97419,25.82141,0,0,0|SpineMid:-4.595333,-0.00231154,25.50148,0,0,0|Neck:-5.151635,2.89214,25.03332,0,0,0|Head:-5.581519,4.244427,25.18571,0,0,0|ShoulderLeft:-6.228948,1.250964,26.1428,0,0,0|ElbowLeft:-6.904958,-0.9179721,25.3314,0,0,0|WristLeft:-5.31528,-1.51246,23.09661,0,0,0|HandLeft:-4.801873,-1.918668,22.83862,0,0,0|ShoulderRight:-4.121973,1.681927,23.9674,0,0,0|ElbowRight:-4.811793,-0.002301478,22.55251,0,0,0|WristRight:-6.644801,-0.957959,22.56483,0,0,0|HandRight:-7.195844,-1.348749,22.84166,0,0,0|HipLeft:-4.459318,-3.055265,25.99356,0,0,0|KneeLeft:-5.397181,-6.007985,25.07862,0,0,0|AnkleLeft:-6.081924,-9.325675,25.29805,0,0,0|FootLeft:-6.672407,-9.777409,24.28206,0,0,0|HipRight:-3.46393,-2.806595,24.96341,0,0,0|KneeRight:-2.452891,-5.838901,24.63799,0,0,0|AnkleRight:-1.938864,-9.149391,25.34495,0,0,0|FootRight:-2.580031,-9.600692,24.32114,0,0,0|SpineShoulder:-5.015285,2.181046,25.17315,0,0,0|HandTipLeft:-4.517713,-2.232016,22.62252,0,0,0|ThumbLeft:-4.393877,-2.210572,23.01541,0,0,0|HandTipRight:-7.499935,-1.605392,22.90955,0,0,0|ThumbRight:-7.4478,-1.439064,22.585,0,0,0|
SpineBase:-4.011919,-2.97419,25.82141,0,0,0|SpineMid:-4.595333,-0.00231154,25.50148,0,0,0|Neck:-5.151635,2.89214,25.03332,0,0,0|Head:-5.581519,4.244427,25.18571,0,0,0|ShoulderLeft:-6.228948,1.250964,26.1428,0,0,0|ElbowLeft:-6.904958,-0.9179721,25.3314,0,0,0|WristLeft:-5.31528,-1.51246,23.09661,0,0,0|HandLeft:-4.801873,-1.918668,22.83862,0,0,0|ShoulderRight:-4.121973,1.681927,23.9674,0,0,0|ElbowRight:-4.811793,-0.002301478,22.55251,0,0,0|WristRight:-6.644801,-0.957959,22.56483,0,0,0|HandRight:-7.195844,-1.348749,22.84166,0,0,0|HipLeft:-4.459318,-3.055265,25.99356,0,0,0|KneeLeft:-5.397181,-6.007985,25.07862,0,0,0|AnkleLeft:-6.081924,-9.325675,25.29805,0,0,0|FootLeft:-6.672407,-9.777409,24.28206,0,0,0|HipRight:-3.46393,-2.806595,24.96341,0,0,0|KneeRight:-2.452891,-5.838901,24.63799,0,0,0|AnkleRight:-1.938864,-9.149391,25.34495,0,0,0|FootRight:-2.580031,-9.600692,24.32114,0,0,0|SpineShoulder:-5.015285,2.181046,25.17315,0,0,0|HandTipLeft:-4.517713,-2.232016,22.62252,0,0,0|ThumbLeft:-4.393877,-2.210572,23.01541,0,0,0|HandTipRight:-7.499935,-1.605392,22.90955,0,0,0|ThumbRight:-7.4478,-1.439064,22.585,0,0,0|
SpineBase:-4.179758,-3.028415,25.86533,0,0,0|SpineMid:-4.840284,-0.07088068,25.52196,0,0,0|Neck:-5.474411,2.814586,25.04172,0,0,0|Head:-5.867548,4.167263,25.16518,0,0,0|ShoulderLeft:-6.508777,1.220128,26.12703,0,0,0|ElbowLeft:-7.205328,-0.5884361,25.17622,0,0,0|WristLeft:-6.704209,-1.413553,22.87318,0,0,0|HandLeft:-6.53193,-1.19914,22.73295,0,0,0|ShoulderRight:-4.266061,1.64351,24.00652,0,0,0|ElbowRight:-4.865549,0.0187641,22.55516,0,0,0|WristRight:-6.510516,-1.22651,22.64176,0,0,0|HandRight:-6.701291,-1.306387,22.80955,0,0,0|HipLeft:-4.633232,-3.125134,26.0046,0,0,0|KneeLeft:-5.47508,-6.095868,25.11845,0,0,0|AnkleLeft:-6.066036,-9.334294,25.32767,0,0,0|FootLeft:-6.621844,-9.794258,24.28653,0,0,0|HipRight:-3.621673,-2.849786,25.04025,0,0,0|KneeRight:-2.474083,-5.850007,24.69279,0,0,0|AnkleRight:-1.830309,-9.120005,25.39074,0,0,0|FootRight:-2.437927,-9.58001,24.34157,0,0,0|SpineShoulder:-5.323498,2.102855,25.18433,0,0,0|HandTipLeft:-6.218542,-1.078827,22.4534,0,0,0|ThumbLeft:-6.294119,-0.9872125,22.4525,0,0,0|HandTipRight:-7.326252,-1.784494,22.99726,0,0,0|ThumbRight:-6.863089,-1.177946,22.61667,0,0,0|
SpineBase:-4.179758,-3.028415,25.86533,0,0,0|SpineMid:-4.840284,-0.07088068,25.52196,0,0,0|Neck:-5.474411,2.814586,25.04172,0,0,0|Head:-5.867548,4.167263,25.16518,0,0,0|ShoulderLeft:-6.508777,1.220128,26.12703,0,0,0|ElbowLeft:-7.205328,-0.5884361,25.17622,0,0,0|WristLeft:-6.704209,-1.413553,22.87318,0,0,0|HandLeft:-6.53193,-1.19914,22.73295,0,0,0|ShoulderRight:-4.266061,1.64351,24.00652,0,0,0|ElbowRight:-4.865549,0.0187641,22.55516,0,0,0|WristRight:-6.510516,-1.22651,22.64176,0,0,0|HandRight:-6.701291,-1.306387,22.80955,0,0,0|HipLeft:-4.633232,-3.125134,26.0046,0,0,0|KneeLeft:-5.47508,-6.095868,25.11845,0,0,0|AnkleLeft:-6.066036,-9.334294,25.32767,0,0,0|FootLeft:-6.621844,-9.794258,24.28653,0,0,0|HipRight:-3.621673,-2.849786,25.04025,0,0,0|KneeRight:-2.474083,-5.850007,24.69279,0,0,0|AnkleRight:-1.830309,-9.120005,25.39074,0,0,0|FootRight:-2.437927,-9.58001,24.34157,0,0,0|SpineShoulder:-5.323498,2.102855,25.18433,0,0,0|HandTipLeft:-6.218542,-1.078827,22.4534,0,0,0|ThumbLeft:-6.294119,-0.9872125,22.4525,0,0,0|HandTipRight:-7.326252,-1.784494,22.99726,0,0,0|ThumbRight:-6.863089,-1.177946,22.61667,0,0,0|
SpineBase:-4.179758,-3.028415,25.86533,0,0,0|SpineMid:-4.840284,-0.07088068,25.52196,0,0,0|Neck:-5.474411,2.814586,25.04172,0,0,0|Head:-5.867548,4.167263,25.16518,0,0,0|ShoulderLeft:-6.508777,1.220128,26.12703,0,0,0|ElbowLeft:-7.205328,-0.5884361,25.17622,0,0,0|WristLeft:-6.704209,-1.413553,22.87318,0,0,0|HandLeft:-6.53193,-1.19914,22.73295,0,0,0|ShoulderRight:-4.266061,1.64351,24.00652,0,0,0|ElbowRight:-4.865549,0.0187641,22.55516,0,0,0|WristRight:-6.510516,-1.22651,22.64176,0,0,0|HandRight:-6.701291,-1.306387,22.80955,0,0,0|HipLeft:-4.633232,-3.125134,26.0046,0,0,0|KneeLeft:-5.47508,-6.095868,25.11845,0,0,0|AnkleLeft:-6.066036,-9.334294,25.32767,0,0,0|FootLeft:-6.621844,-9.794258,24.28653,0,0,0|HipRight:-3.621673,-2.849786,25.04025,0,0,0|KneeRight:-2.474083,-5.850007,24.69279,0,0,0|AnkleRight:-1.830309,-9.120005,25.39074,0,0,0|FootRight:-2.437927,-9.58001,24.34157,0,0,0|SpineShoulder:-5.323498,2.102855,25.18433,0,0,0|HandTipLeft:-6.218542,-1.078827,22.4534,0,0,0|ThumbLeft:-6.294119,-0.9872125,22.4525,0,0,0|HandTipRight:-7.326252,-1.784494,22.99726,0,0,0|ThumbRight:-6.863089,-1.177946,22.61667,0,0,0|
SpineBase:-4.291779,-3.129833,25.89269,0,0,0|SpineMid:-5.053065,-0.2018691,25.54813,0,0,0|Neck:-5.800791,2.657503,25.07553,0,0,0|Head:-6.15507,4.010162,25.17977,0,0,0|ShoulderLeft:-6.992817,0.6644421,26.1397,0,0,0|ElbowLeft:-7.552482,-1.107175,25.02065,0,0,0|WristLeft:-6.625307,-1.421324,22.91452,0,0,0|HandLeft:-6.287083,-1.23327,22.81803,0,0,0|ShoulderRight:-4.628778,1.485162,24.0687,0,0,0|ElbowRight:-4.966963,-0.08326125,22.55482,0,0,0|WristRight:-6.480265,-1.502307,22.40622,0,0,0|HandRight:-6.726643,-1.507946,23.0475,0,0,0|HipLeft:-4.758595,-3.262331,26.03228,0,0,0|KneeLeft:-5.565054,-6.145482,25.10118,0,0,0|AnkleLeft:-6.053645,-9.339343,25.34501,0,0,0|FootLeft:-6.559954,-9.805285,24.2681,0,0,0|HipRight:-3.714015,-2.918255,25.06649,0,0,0|KneeRight:-2.515924,-5.917607,24.74629,0,0,0|AnkleRight:-1.727048,-9.082364,25.41332,0,0,0|FootRight:-2.286281,-9.548834,24.32817,0,0,0|SpineShoulder:-5.617859,1.952718,25.21546,0,0,0|HandTipLeft:-5.982643,-1.124838,22.55375,0,0,0|ThumbLeft:-6.178116,-0.9939036,22.52555,0,0,0|HandTipRight:-7.097229,-1.821271,23.07017,0,0,0|ThumbRight:-7.11598,-1.783613,22.91,0,0,0|
SpineBase:-4.291779,-3.129833,25.89269,0,0,0|SpineMid:-5.053065,-0.2018691,25.54813,0,0,0|Neck:-5.800791,2.657503,25.07553,0,0,0|Head:-6.15507,4.010162,25.17977,0,0,0|ShoulderLeft:-6.992817,0.6644421,26.1397,0,0,0|ElbowLeft:-7.552482,-1.107175,25.02065,0,0,0|WristLeft:-6.625307,-1.421324,22.91452,0,0,0|HandLeft:-6.287083,-1.23327,22.81803,0,0,0|ShoulderRight:-4.628778,1.485162,24.0687,0,0,0|ElbowRight:-4.966963,-0.08326125,22.55482,0,0,0|WristRight:-6.480265,-1.502307,22.40622,0,0,0|HandRight:-6.726643,-1.507946,23.0475,0,0,0|HipLeft:-4.758595,-3.262331,26.03228,0,0,0|KneeLeft:-5.565054,-6.145482,25.10118,0,0,0|AnkleLeft:-6.053645,-9.339343,25.34501,0,0,0|FootLeft:-6.559954,-9.805285,24.2681,0,0,0|HipRight:-3.714015,-2.918255,25.06649,0,0,0|KneeRight:-2.515924,-5.917607,24.74629,0,0,0|AnkleRight:-1.727048,-9.082364,25.41332,0,0,0|FootRight:-2.286281,-9.548834,24.32817,0,0,0|SpineShoulder:-5.617859,1.952718,25.21546,0,0,0|HandTipLeft:-5.982643,-1.124838,22.55375,0,0,0|ThumbLeft:-6.178116,-0.9939036,22.52555,0,0,0|HandTipRight:-7.097229,-1.821271,23.07017,0,0,0|ThumbRight:-7.11598,-1.783613,22.91,0,0,0|
SpineBase:-4.291779,-3.129833,25.89269,0,0,0|SpineMid:-5.053065,-0.2018691,25.54813,0,0,0|Neck:-5.800791,2.657503,25.07553,0,0,0|Head:-6.15507,4.010162,25.17977,0,0,0|ShoulderLeft:-6.992817,0.6644421,26.1397,0,0,0|ElbowLeft:-7.552482,-1.107175,25.02065,0,0,0|WristLeft:-6.625307,-1.421324,22.91452,0,0,0|HandLeft:-6.287083,-1.23327,22.81803,0,0,0|ShoulderRight:-4.628778,1.485162,24.0687,0,0,0|ElbowRight:-4.966963,-0.08326125,22.55482,0,0,0|WristRight:-6.480265,-1.502307,22.40622,0,0,0|HandRight:-6.726643,-1.507946,23.0475,0,0,0|HipLeft:-4.758595,-3.262331,26.03228,0,0,0|KneeLeft:-5.565054,-6.145482,25.10118,0,0,0|AnkleLeft:-6.053645,-9.339343,25.34501,0,0,0|FootLeft:-6.559954,-9.805285,24.2681,0,0,0|HipRight:-3.714015,-2.918255,25.06649,0,0,0|KneeRight:-2.515924,-5.917607,24.74629,0,0,0|AnkleRight:-1.727048,-9.082364,25.41332,0,0,0|FootRight:-2.286281,-9.548834,24.32817,0,0,0|SpineShoulder:-5.617859,1.952718,25.21546,0,0,0|HandTipLeft:-5.982643,-1.124838,22.55375,0,0,0|ThumbLeft:-6.178116,-0.9939036,22.52555,0,0,0|HandTipRight:-7.097229,-1.821271,23.07017,0,0,0|ThumbRight:-7.11598,-1.783613,22.91,0,0,0|
SpineBase:-4.854993,-3.448252,25.75585,0,0,0|SpineMid:-5.639018,-0.5818883,25.49194,0,0,0|Neck:-6.379257,2.219509,25.10839,0,0,0|Head:-6.878002,3.512468,25.15608,0,0,0|ShoulderLeft:-7.664039,0.375151,26.14489,0,0,0|ElbowLeft:-8.154951,-1.479375,25.15536,0,0,0|WristLeft:-8.067782,-1.367869,22.9739,0,0,0|HandLeft:-8.249536,-1.246549,22.57682,0,0,0|ShoulderRight:-5.180867,1.103914,24.1414,0,0,0|ElbowRight:-5.276077,-0.6448901,22.81695,0,0,0|WristRight:-6.954566,-1.182128,23.77347,0,0,0|HandRight:-7.252586,-1.324896,24.12349,0,0,0|HipLeft:-5.312931,-3.611473,25.87288,0,0,0|KneeLeft:-6.044742,-6.406573,24.80762,0,0,0|AnkleLeft:-6.061439,-9.584438,25.33113,0,0,0|FootLeft:-6.550079,-10.03498,24.23275,0,0,0|HipRight:-4.266274,-3.193797,24.95547,0,0,0|KneeRight:-2.787626,-6.133646,24.60709,0,0,0|AnkleRight:-1.616107,-9.111573,25.39633,0,0,0|FootRight:-2.158964,-9.564937,24.28877,0,0,0|SpineShoulder:-6.201427,1.52809,25.22582,0,0,0|HandTipLeft:-8.377666,-1.066397,22.23983,0,0,0|ThumbLeft:-8.448236,-1.174322,22.46,0,0,0|HandTipRight:-7.678951,-1.438865,24.45461,0,0,0|ThumbRight:-7.144127,-1.171409,23.66615,0,0,0|
SpineBase:-4.854993,-3.448252,25.75585,0,0,0|SpineMid:-5.639018,-0.5818883,25.49194,0,0,0|Neck:-6.379257,2.219509,25.10839,0,0,0|Head:-6.878002,3.512468,25.15608,0,0,0|ShoulderLeft:-7.664039,0.375151,26.14489,0,0,0|ElbowLeft:-8.154951,-1.479375,25.15536,0,0,0|WristLeft:-8.067782,-1.367869,22.9739,0,0,0|HandLeft:-8.249536,-1.246549,22.57682,0,0,0|ShoulderRight:-5.180867,1.103914,24.1414,0,0,0|ElbowRight:-5.276077,-0.6448901,22.81695,0,0,0|WristRight:-6.954566,-1.182128,23.77347,0,0,0|HandRight:-7.252586,-1.324896,24.12349,0,0,0|HipLeft:-5.312931,-3.611473,25.87288,0,0,0|KneeLeft:-6.044742,-6.406573,24.80762,0,0,0|AnkleLeft:-6.061439,-9.584438,25.33113,0,0,0|FootLeft:-6.550079,-10.03498,24.23275,0,0,0|HipRight:-4.266274,-3.193797,24.95547,0,0,0|KneeRight:-2.787626,-6.133646,24.60709,0,0,0|AnkleRight:-1.616107,-9.111573,25.39633,0,0,0|FootRight:-2.158964,-9.564937,24.28877,0,0,0|SpineShoulder:-6.201427,1.52809,25.22582,0,0,0|HandTipLeft:-8.377666,-1.066397,22.23983,0,0,0|ThumbLeft:-8.448236,-1.174322,22.46,0,0,0|HandTipRight:-7.678951,-1.438865,24.45461,0,0,0|ThumbRight:-7.144127,-1.171409,23.66615,0,0,0|
SpineBase:-4.908914,-3.445224,25.71651,0,0,0|SpineMid:-5.734128,-0.6146332,25.47848,0,0,0|Neck:-6.55097,2.122175,25.13884,0,0,0|Head:-7.041409,3.407633,25.16321,0,0,0|ShoulderLeft:-7.838927,0.3598493,26.07961,0,0,0|ElbowLeft:-8.671085,-1.367873,25.1086,0,0,0|WristLeft:-7.935453,-1.879125,22.83045,0,0,0|HandLeft:-8.080624,-1.787861,22.70077,0,0,0|ShoulderRight:-5.264921,1.037067,24.17419,0,0,0|ElbowRight:-5.341228,-0.6795912,22.80296,0,0,0|WristRight:-7.13463,-0.9930885,23.65612,0,0,0|HandRight:-7.884316,-1.00873,24.16118,0,0,0|HipLeft:-5.388301,-3.616069,25.8147,0,0,0|KneeLeft:-6.145564,-6.456821,24.73494,0,0,0|AnkleLeft:-6.079808,-9.615196,25.32583,0,0,0|FootLeft:-6.539731,-10.06238,24.20587,0,0,0|HipRight:-4.302265,-3.185575,24.93113,0,0,0|KneeRight:-2.908258,-6.153688,24.51698,0,0,0|AnkleRight:-1.628171,-9.133304,25.37113,0,0,0|FootRight:-2.142345,-9.583305,24.24195,0,0,0|SpineShoulder:-6.351171,1.450172,25.24251,0,0,0|HandTipLeft:-7.939414,-1.874826,22.53053,0,0,0|ThumbLeft:-8.273601,-1.783622,22.464,0,0,0|HandTipRight:-8.570086,-1.260208,24.56634,0,0,0|ThumbRight:-8.314498,-1.393719,23.74714,0,0,0|
SpineBase:-4.908914,-3.445224,25.71651,0,0,0|SpineMid:-5.734128,-0.6146332,25.47848,0,0,0|Neck:-6.55097,2.122175,25.13884,0,0,0|Head:-7.041409,3.407633,25.16321,0,0,0|ShoulderLeft:-7.838927,0.3598493,26.07961,0,0,0|ElbowLeft:-8.671085,-1.367873,25.1086,0,0,0|WristLeft:-7.935453,-1.879125,22.83045,0,0,0|HandLeft:-8.080624,-1.787861,22.70077,0,0,0|ShoulderRight:-5.264921,1.037067,24.17419,0,0,0|ElbowRight:-5.341228,-0.6795912,22.80296,0,0,0|WristRight:-7.13463,-0.9930885,23.65612,0,0,0|HandRight:-7.884316,-1.00873,24.16118,0,0,0|HipLeft:-5.388301,-3.616069,25.8147,0,0,0|KneeLeft:-6.145564,-6.456821,24.73494,0,0,0|AnkleLeft:-6.079808,-9.615196,25.32583,0,0,0|FootLeft:-6.539731,-10.06238,24.20587,0,0,0|HipRight:-4.302265,-3.185575,24.93113,0,0,0|KneeRight:-2.908258,-6.153688,24.51698,0,0,0|AnkleRight:-1.628171,-9.133304,25.37113,0,0,0|FootRight:-2.142345,-9.583305,24.24195,0,0,0|SpineShoulder:-6.351171,1.450172,25.24251,0,0,0|HandTipLeft:-7.939414,-1.874826,22.53053,0,0,0|ThumbLeft:-8.273601,-1.783622,22.464,0,0,0|HandTipRight:-8.570086,-1.260208,24.56634,0,0,0|ThumbRight:-8.314498,-1.393719,23.74714,0,0,0|
SpineBase:-5.190197,-3.505964,25.69065,0,0,0|SpineMid:-5.955275,-0.6930584,25.45905,0,0,0|Neck:-6.676288,2.058595,25.11716,0,0,0|Head:-7.191936,3.358766,25.18338,0,0,0|ShoulderLeft:-8.013076,0.4152131,26.01679,0,0,0|ElbowLeft:-8.841666,-1.485462,25.03861,0,0,0|WristLeft:-8.304972,-1.709623,23.78788,0,0,0|HandLeft:-7.933252,-1.854744,23.05693,0,0,0|ShoulderRight:-5.34757,0.9726046,24.2194,0,0,0|ElbowRight:-5.72753,-0.7150922,22.87271,0,0,0|WristRight:-7.649737,-0.8942828,23.47914,0,0,0|HandRight:-8.040856,-0.8754619,23.70312,0,0,0|HipLeft:-5.70285,-3.657815,25.77088,0,0,0|KneeLeft:-6.220503,-6.462384,24.68029,0,0,0|AnkleLeft:-6.135943,-9.576389,25.27106,0,0,0|FootLeft:-6.572385,-10.01019,24.12745,0,0,0|HipRight:-4.542346,-3.259266,24.92616,0,0,0|KneeRight:-2.997402,-6.152258,24.44408,0,0,0|AnkleRight:-1.692583,-9.099085,25.30599,0,0,0|FootRight:-2.183238,-9.535582,24.15306,0,0,0|SpineShoulder:-6.501767,1.379889,25.22246,0,0,0|HandTipLeft:-7.779301,-1.943158,22.80706,0,0,0|ThumbLeft:-7.978595,-1.749303,22.70455,0,0,0|HandTipRight:-8.764223,-1.424256,24.22035,0,0,0|ThumbRight:-7.843605,-1.6357,22.86308,0,0,0|
